file,question,score
n02-ros-silk-p09-c08.txt,Q8,7.8823529412
n02-ros-silk-p09-c08.txt,Q9,7.5098039216
n03-sch-sym8-p01-c03.txt,Q1,8.1228070175
n03-sch-sym8-p01-c03.txt,Q2,7.4912280702
n03-sch-sym8-p01-c03.txt,Q3,7.9824561404
n03-sch-sym8-p01-c03.txt,Q4,8.4385964912
n03-sch-sym8-p01-c03.txt,Q5,7.9122807018
n03-sch-sym8-p01-c03.txt,Q6,7.7368421053
n03-sch-sym8-p01-c03.txt,Q7,8.3684210526
n03-sch-sym8-p01-c03.txt,Q8,8.3090909091
n03-sch-sym8-p01-c03.txt,Q9,7.8596491228
n03-sch-sym8-p01-c08.txt,Q1,8.2807017544
n03-sch-sym8-p01-c08.txt,Q2,7.2105263158
n03-sch-sym8-p01-c08.txt,Q3,7.7454545455
n03-sch-sym8-p01-c08.txt,Q4,8.649122807
n03-sch-sym8-p01-c08.txt,Q5,7.8947368421
n03-sch-sym8-p01-c08.txt,Q6,8.1228070175
n03-sch-sym8-p01-c08.txt,Q7,8.5263157895
n03-sch-sym8-p01-c08.txt,Q8,8.5178571429
n03-sch-sym8-p01-c08.txt,Q9,8.4035087719
n03-sch-sym8-p01-c12.txt,Q1,7.3333333333
n03-sch-sym8-p01-c12.txt,Q2,8.2280701754
n03-sch-sym8-p01-c12.txt,Q3,7.5614035088
n03-sch-sym8-p01-c12.txt,Q4,8.3684210526
n03-sch-sym8-p01-c12.txt,Q5,7.0526315789
n03-sch-sym8-p01-c12.txt,Q6,6.6315789474
n03-sch-sym8-p01-c12.txt,Q7,8.3684210526
n03-sch-sym8-p01-c12.txt,Q8,7.5178571429
n03-sch-sym8-p01-c12.txt,Q9,7.7192982456
n03-sch-sym8-p02-c04.txt,Q1,6.5535714286
n03-sch-sym8-p02-c04.txt,Q2,6.8392857143
n03-sch-sym8-p02-c04.txt,Q3,6.3392857143
n03-sch-sym8-p02-c04.txt,Q4,7.7090909091
n03-sch-sym8-p02-c04.txt,Q5,5.75
n03-sch-sym8-p02-c04.txt,Q6,6.6785714286
n03-sch-sym8-p02-c04.txt,Q7,7.9454545455
n03-sch-sym8-p02-c04.txt,Q8,6.9454545455
n03-sch-sym8-p02-c04.txt,Q9,6.0535714286
n03-sch-sym8-p02-c08.txt,Q1,7.4545454545
n03-sch-sym8-p02-c08.txt,Q2,7.0909090909
n03-sch-sym8-p02-c08.txt,Q3,7.2181818182
n03-sch-sym8-p02-c08.txt,Q4,8.0545454545
n03-sch-sym8-p02-c08.txt,Q5,7.4
n03-sch-sym8-p02-c08.txt,Q6,7.4909090909
n03-sch-sym8-p02-c08.txt,Q7,8.4259259259
n03-sch-sym8-p02-c08.txt,Q8,8
n03-sch-sym8-p02-c08.txt,Q9,7.5454545455
n03-sch-sym8-p03-c04.txt,Q1,6.3469387755
n03-sch-sym8-p03-c04.txt,Q2,6.4285714286
n03-sch-sym8-p03-c04.txt,Q3,5.7755102041
n03-sch-sym8-p03-c04.txt,Q4,5.3958333333
n03-sch-sym8-p03-c04.txt,Q5,5.1632653061
n03-sch-sym8-p03-c04.txt,Q6,6.1224489796
n03-sch-sym8-p03-c04.txt,Q7,7.8979591837
n03-sch-sym8-p03-c04.txt,Q8,6.3265306122
n03-sch-sym8-p03-c04.txt,Q9,5.8571428571
n03-sch-sym8-p03-c09.txt,Q1,7.46
n03-sch-sym8-p03-c09.txt,Q2,6.98
n03-sch-sym8-p03-c09.txt,Q3,7.4081632653
n03-sch-sym8-p03-c09.txt,Q4,7.7142857143
n03-sch-sym8-p03-c09.txt,Q5,7.5
n03-sch-sym8-p03-c09.txt,Q6,7.44
n03-sch-sym8-p03-c09.txt,Q7,8.34
n03-sch-sym8-p03-c09.txt,Q8,7.52
n03-sch-sym8-p03-c09.txt,Q9,7.02
n03-sch-sym8-p04-c05.txt,Q1,8.1333333333
n03-sch-sym8-p04-c05.txt,Q2,7.1333333333
n03-sch-sym8-p04-c05.txt,Q3,7.5333333333
n03-sch-sym8-p04-c05.txt,Q4,8.15
n03-sch-sym8-p04-c05.txt,Q5,7.5245901639
n03-sch-sym8-p04-c05.txt,Q6,7.868852459
n03-sch-sym8-p04-c05.txt,Q7,8.2950819672
n03-sch-sym8-p04-c05.txt,Q8,7.8032786885
n03-sch-sym8-p04-c05.txt,Q9,7.737704918
n03-sch-sym8-p04-c09.txt,Q1,7.6451612903
n03-sch-sym8-p04-c09.txt,Q2,7.393442623
n03-sch-sym8-p04-c09.txt,Q3,7.6451612903
n03-sch-sym8-p04-c09.txt,Q4,8.2786885246
n03-sch-sym8-p04-c09.txt,Q5,7.4426229508
n03-sch-sym8-p04-c09.txt,Q6,7.2459016393
n03-sch-sym8-p04-c09.txt,Q7,8.3064516129
n03-sch-sym8-p04-c09.txt,Q8,7.564516129
n03-sch-sym8-p04-c09.txt,Q9,7.6935483871
n03-sch-sym8-p05-c01.txt,Q1,7.8076923077
n03-sch-sym8-p05-c01.txt,Q2,5.4423076923
n03-sch-sym8-p05-c01.txt,Q3,6.4807692308
n03-sch-sym8-p05-c01.txt,Q4,8.25
n03-sch-sym8-p05-c01.txt,Q5,7.9423076923
n03-sch-sym8-p05-c01.txt,Q6,7.7254901961
n03-sch-sym8-p05-c01.txt,Q7,8.5490196078
n03-sch-sym8-p05-c01.txt,Q8,8
n03-sch-sym8-p05-c01.txt,Q9,8.0769230769
n03-sch-sym8-p05-c05.txt,Q1,6.6923076923
n03-sch-sym8-p05-c05.txt,Q2,8.0576923077
n03-sch-sym8-p05-c05.txt,Q3,7.3653846154
n03-sch-sym8-p05-c05.txt,Q4,7.8461538462
n03-sch-sym8-p05-c05.txt,Q5,5.7115384615
n03-sch-sym8-p05-c05.txt,Q6,5.431372549
n03-sch-sym8-p05-c05.txt,Q7,8.3921568627
n03-sch-sym8-p05-c05.txt,Q8,7
n03-sch-sym8-p05-c05.txt,Q9,5.8653846154
n03-sch-sym8-p05-c10.txt,Q1,7.0188679245
n03-sch-sym8-p05-c10.txt,Q2,8.2452830189
n03-sch-sym8-p05-c10.txt,Q3,7.3962264151
n03-sch-sym8-p05-c10.txt,Q4,8.4716981132
n03-sch-sym8-p05-c10.txt,Q5,5.8490566038
n03-sch-sym8-p05-c10.txt,Q6,5.8653846154
n03-sch-sym8-p05-c10.txt,Q7,8.2115384615
n03-sch-sym8-p05-c10.txt,Q8,6.9230769231
n03-sch-sym8-p05-c10.txt,Q9,6.3653846154
n03-sch-sym8-p06-c01.txt,Q1,8.1666666667
n03-sch-sym8-p06-c01.txt,Q2,5.6851851852
n03-sch-sym8-p06-c01.txt,Q3,6.9259259259
n03-sch-sym8-p06-c01.txt,Q4,8.1851851852
n03-sch-sym8-p06-c01.txt,Q5,7.8703703704
n03-sch-sym8-p06-c01.txt,Q6,8.1454545455
n03-sch-sym8-p06-c01.txt,Q7,8.4545454545
n03-sch-sym8-p06-c01.txt,Q8,8.0555555556
n03-sch-sym8-p06-c01.txt,Q9,7.9272727273
n03-sch-sym8-p06-c06.txt,Q1,5.9636363636
n03-sch-sym8-p06-c06.txt,Q2,8.4909090909
n03-sch-sym8-p06-c06.txt,Q3,6.9636363636
n03-sch-sym8-p06-c06.txt,Q4,7.6181818182
n03-sch-sym8-p06-c06.txt,Q5,5.037037037
n03-sch-sym8-p06-c06.txt,Q6,5.4727272727
n03-sch-sym8-p06-c06.txt,Q7,8.0909090909
n03-sch-sym8-p06-c06.txt,Q8,5.6545454545
n03-sch-sym8-p06-c06.txt,Q9,3.9636363636
n03-sch-sym8-p06-c10.txt,Q1,7.1666666667
n03-sch-sym8-p06-c10.txt,Q2,8.3703703704
n03-sch-sym8-p06-c10.txt,Q3,7.8888888889
n03-sch-sym8-p06-c10.txt,Q4,8.2777777778
n03-sch-sym8-p06-c10.txt,Q5,6.462962963
n03-sch-sym8-p06-c10.txt,Q6,6.4909090909
n03-sch-sym8-p06-c10.txt,Q7,8.2363636364
n03-sch-sym8-p06-c10.txt,Q8,7.3518518519
n03-sch-sym8-p06-c10.txt,Q9,7.4074074074
n03-sch-sym8-p07-c02.txt,Q1,7.3220338983
n03-sch-sym8-p07-c02.txt,Q2,5.4745762712
n03-sch-sym8-p07-c02.txt,Q3,6.2372881356
n03-sch-sym8-p07-c02.txt,Q4,7.9661016949
n03-sch-sym8-p07-c02.txt,Q5,7.0333333333
n03-sch-sym8-p07-c02.txt,Q6,7.2333333333
n03-sch-sym8-p07-c02.txt,Q7,8.1355932203
n03-sch-sym8-p07-c02.txt,Q8,7.1666666667
n03-sch-sym8-p07-c02.txt,Q9,7.4166666667
n03-sch-sym8-p07-c06.txt,Q1,7.0172413793
n03-sch-sym8-p07-c06.txt,Q2,7.724137931
n03-sch-sym8-p07-c06.txt,Q3,7.1228070175
n03-sch-sym8-p07-c06.txt,Q4,8.5517241379
n03-sch-sym8-p07-c06.txt,Q5,6.2372881356
n03-sch-sym8-p07-c06.txt,Q6,5.813559322
n03-sch-sym8-p07-c06.txt,Q7,8.0517241379
n03-sch-sym8-p07-c06.txt,Q8,7.0508474576
n03-sch-sym8-p07-c06.txt,Q9,6.7796610169
n03-sch-sym8-p07-c11.txt,Q1,7.4827586207
n03-sch-sym8-p07-c11.txt,Q2,7.8620689655
n03-sch-sym8-p07-c11.txt,Q3,7.724137931
n03-sch-sym8-p07-c11.txt,Q4,8.8103448276
n03-sch-sym8-p07-c11.txt,Q5,7.5593220339
n03-sch-sym8-p07-c11.txt,Q6,6.2711864407
n03-sch-sym8-p07-c11.txt,Q7,8.5614035088
n03-sch-sym8-p07-c11.txt,Q8,7.8813559322
n03-sch-sym8-p07-c11.txt,Q9,8.1355932203
n03-sch-sym8-p08-c02.txt,Q1,6.5
n03-sch-sym8-p08-c02.txt,Q2,6.8035714286
n03-sch-sym8-p08-c02.txt,Q3,6.3928571429
n03-sch-sym8-p08-c02.txt,Q4,7.9090909091
n03-sch-sym8-p08-c02.txt,Q5,5.9464285714
n03-sch-sym8-p08-c02.txt,Q6,5.9464285714
n03-sch-sym8-p08-c02.txt,Q7,7.6785714286
n03-sch-sym8-p08-c02.txt,Q8,6.1428571429
n03-sch-sym8-p08-c02.txt,Q9,6.2857142857
n03-sch-sym8-p08-c07.txt,Q1,8.2
n03-sch-sym8-p08-c07.txt,Q2,6.9444444444
n03-sch-sym8-p08-c07.txt,Q3,7.1818181818
n03-sch-sym8-p08-c07.txt,Q4,8.6181818182
n03-sch-sym8-p08-c07.txt,Q5,8.2545454545
n03-sch-sym8-p08-c07.txt,Q6,8.3333333333
n03-sch-sym8-p08-c07.txt,Q7,8.3818181818
n03-sch-sym8-p08-c07.txt,Q8,8.1666666667
n03-sch-sym8-p08-c07.txt,Q9,8.6181818182
n03-sch-sym8-p08-c11.txt,Q1,6.9821428571
n03-sch-sym8-p08-c11.txt,Q2,7.7142857143
n03-sch-sym8-p08-c11.txt,Q3,7.4107142857
n03-sch-sym8-p08-c11.txt,Q4,8.1428571429
n03-sch-sym8-p08-c11.txt,Q5,6.5535714286
n03-sch-sym8-p08-c11.txt,Q6,5.875
n03-sch-sym8-p08-c11.txt,Q7,7.875
n03-sch-sym8-p08-c11.txt,Q8,6.9107142857
n03-sch-sym8-p08-c11.txt,Q9,6.2
n03-sch-sym8-p09-c03.txt,Q1,7.0882352941
n03-sch-sym8-p09-c03.txt,Q2,7.1323529412
n03-sch-sym8-p09-c03.txt,Q3,7.1617647059
n03-sch-sym8-p09-c03.txt,Q4,8.5074626866
n03-sch-sym8-p09-c03.txt,Q5,6.7352941176
n03-sch-sym8-p09-c03.txt,Q6,6.5820895522
n03-sch-sym8-p09-c03.txt,Q7,8.1764705882
n03-sch-sym8-p09-c03.txt,Q8,7.3088235294
n03-sch-sym8-p09-c03.txt,Q9,6.8208955224
n03-sch-sym8-p09-c07.txt,Q1,7.8985507246
n03-sch-sym8-p09-c07.txt,Q2,7.0724637681
n03-sch-sym8-p09-c07.txt,Q3,7.2608695652
n03-sch-sym8-p09-c07.txt,Q4,8.2647058824
n03-sch-sym8-p09-c07.txt,Q5,7.8115942029
n03-sch-sym8-p09-c07.txt,Q6,7.8115942029
n03-sch-sym8-p09-c07.txt,Q7,8.5588235294
n03-sch-sym8-p09-c07.txt,Q8,7.8260869565
n03-sch-sym8-p09-c07.txt,Q9,7.884057971
n03-sch-sym8-p09-c12.txt,Q1,7.0588235294
n03-sch-sym8-p09-c12.txt,Q2,7.4411764706
n03-sch-sym8-p09-c12.txt,Q3,7.0735294118
n03-sch-sym8-p09-c12.txt,Q4,8.3676470588
n03-sch-sym8-p09-c12.txt,Q5,7.4852941176
n03-sch-sym8-p09-c12.txt,Q6,6.7794117647
n03-sch-sym8-p09-c12.txt,Q7,8.3134328358
n03-sch-sym8-p09-c12.txt,Q8,7.6029411765
n03-sch-sym8-p09-c12.txt,Q9,7.3088235294
n04-bra-vcon-p01-c02.txt,Q1,7.4590163934
n04-bra-vcon-p01-c02.txt,Q2,5.7258064516
n04-bra-vcon-p01-c02.txt,Q3,6.5737704918
n04-bra-vcon-p01-c02.txt,Q4,8.0483870968
n04-bra-vcon-p01-c02.txt,Q5,7.2903225806
n04-bra-vcon-p01-c02.txt,Q6,7.2419354839
n04-bra-vcon-p01-c02.txt,Q7,8.2580645161
n04-bra-vcon-p01-c02.txt,Q8,7.2096774194
n04-bra-vcon-p01-c02.txt,Q9,6.435483871
n04-bra-vcon-p01-c07.txt,Q1,8.2295081967
n04-bra-vcon-p01-c07.txt,Q2,7.1147540984
n04-bra-vcon-p01-c07.txt,Q3,7.6229508197
n04-bra-vcon-p01-c07.txt,Q4,8.6721311475
n04-bra-vcon-p01-c07.txt,Q5,8.1935483871
n04-bra-vcon-p01-c07.txt,Q6,8.0967741935
n04-bra-vcon-p01-c07.txt,Q7,8.5322580645
n04-bra-vcon-p01-c07.txt,Q8,8.0161290323
n04-bra-vcon-p01-c07.txt,Q9,8.4193548387
n04-bra-vcon-p01-c11.txt,Q1,7.4666666667
n04-bra-vcon-p01-c11.txt,Q2,7.5409836066
n04-bra-vcon-p01-c11.txt,Q3,7.393442623
n04-bra-vcon-p01-c11.txt,Q4,8.606557377
n04-bra-vcon-p01-c11.txt,Q5,7.7704918033
n04-bra-vcon-p01-c11.txt,Q6,6.7540983607
n04-bra-vcon-p01-c11.txt,Q7,8.5901639344
n04-bra-vcon-p01-c11.txt,Q8,7.6721311475
n04-bra-vcon-p01-c11.txt,Q9,8
n04-bra-vcon-p02-c03.txt,Q1,7.8783783784
n04-bra-vcon-p02-c03.txt,Q2,7.8108108108
n04-bra-vcon-p02-c03.txt,Q3,8
n04-bra-vcon-p02-c03.txt,Q4,8.64
n04-bra-vcon-p02-c03.txt,Q5,7.3866666667
n04-bra-vcon-p02-c03.txt,Q6,7.2465753425
n04-bra-vcon-p02-c03.txt,Q7,8.4189189189
n04-bra-vcon-p02-c03.txt,Q8,7.6666666667
n04-bra-vcon-p02-c03.txt,Q9,6.5333333333
n04-bra-vcon-p02-c07.txt,Q1,8.2133333333
n04-bra-vcon-p02-c07.txt,Q2,7
n04-bra-vcon-p02-c07.txt,Q3,7.56
n04-bra-vcon-p02-c07.txt,Q4,8.5466666667
n04-bra-vcon-p02-c07.txt,Q5,8.08
n04-bra-vcon-p02-c07.txt,Q6,7.9054054054
n04-bra-vcon-p02-c07.txt,Q7,8.5405405405
n04-bra-vcon-p02-c07.txt,Q8,7.9594594595
n04-bra-vcon-p02-c07.txt,Q9,7.5
n04-bra-vcon-p02-c12.txt,Q1,7.5064935065
n04-bra-vcon-p02-c12.txt,Q2,8.2467532468
n04-bra-vcon-p02-c12.txt,Q3,7.8441558442
n04-bra-vcon-p02-c12.txt,Q4,8.4805194805
n04-bra-vcon-p02-c12.txt,Q5,7.1168831169
n04-bra-vcon-p02-c12.txt,Q6,6.6103896104
n04-bra-vcon-p02-c12.txt,Q7,8.1842105263
n04-bra-vcon-p02-c12.txt,Q8,7.5974025974
n04-bra-vcon-p02-c12.txt,Q9,6.0519480519
n04-bra-vcon-p03-c03.txt,Q1,7.7666666667
n04-bra-vcon-p03-c03.txt,Q2,6.8474576271
n04-bra-vcon-p03-c03.txt,Q3,7.3666666667
n04-bra-vcon-p03-c03.txt,Q4,8.25
n04-bra-vcon-p03-c03.txt,Q5,7.3833333333
n04-bra-vcon-p03-c03.txt,Q6,7.3389830508
n04-bra-vcon-p03-c03.txt,Q7,8.35
n04-bra-vcon-p03-c03.txt,Q8,7.3333333333
n04-bra-vcon-p03-c03.txt,Q9,6.0166666667
n04-bra-vcon-p03-c08.txt,Q1,7.0819672131
n04-bra-vcon-p03-c08.txt,Q2,6.8032786885
n04-bra-vcon-p03-c08.txt,Q3,6.7540983607
n04-bra-vcon-p03-c08.txt,Q4,7.868852459
n04-bra-vcon-p03-c08.txt,Q5,6.3833333333
n04-bra-vcon-p03-c08.txt,Q6,6.9344262295
n04-bra-vcon-p03-c08.txt,Q7,7.9016393443
n04-bra-vcon-p03-c08.txt,Q8,6.9
n04-bra-vcon-p03-c08.txt,Q9,5.7213114754
n04-bra-vcon-p03-c12.txt,Q1,6.8333333333
n04-bra-vcon-p03-c12.txt,Q2,7.5833333333
n04-bra-vcon-p03-c12.txt,Q3,6.9666666667
n04-bra-vcon-p03-c12.txt,Q4,8.1666666667
n04-bra-vcon-p03-c12.txt,Q5,6.0847457627
n04-bra-vcon-p03-c12.txt,Q6,6.1016949153
n04-bra-vcon-p03-c12.txt,Q7,8
n04-bra-vcon-p03-c12.txt,Q8,6.9491525424
n04-bra-vcon-p03-c12.txt,Q9,6.3833333333
n04-bra-vcon-p04-c04.txt,Q1,7.7313432836
n04-bra-vcon-p04-c04.txt,Q2,6.8656716418
n04-bra-vcon-p04-c04.txt,Q3,7.3582089552
n04-bra-vcon-p04-c04.txt,Q4,8.3582089552
n04-bra-vcon-p04-c04.txt,Q5,7.5820895522
n04-bra-vcon-p04-c04.txt,Q6,7.4776119403
n04-bra-vcon-p04-c04.txt,Q7,8.2985074627
n04-bra-vcon-p04-c04.txt,Q8,7.776119403
n04-bra-vcon-p04-c04.txt,Q9,7.9402985075
n04-bra-vcon-p04-c08.txt,Q1,7.2769230769
n04-bra-vcon-p04-c08.txt,Q2,6.9076923077
n04-bra-vcon-p04-c08.txt,Q3,7.0303030303
n04-bra-vcon-p04-c08.txt,Q4,8.1666666667
n04-bra-vcon-p04-c08.txt,Q5,6.8939393939
n04-bra-vcon-p04-c08.txt,Q6,6.9090909091
n04-bra-vcon-p04-c08.txt,Q7,8
n04-bra-vcon-p04-c08.txt,Q8,7.6363636364
n04-bra-vcon-p04-c08.txt,Q9,7.2727272727
n04-bra-vcon-p05-c04.txt,Q1,7.6470588235
n04-bra-vcon-p05-c04.txt,Q2,7.2745098039
n04-bra-vcon-p05-c04.txt,Q3,7.2745098039
n04-bra-vcon-p05-c04.txt,Q4,8.7
n04-bra-vcon-p05-c04.txt,Q5,7.0980392157
n04-bra-vcon-p05-c04.txt,Q6,7.2352941176
n04-bra-vcon-p05-c04.txt,Q7,8.32
n04-bra-vcon-p05-c04.txt,Q8,7.5490196078
n04-bra-vcon-p05-c04.txt,Q9,7.3333333333
n04-bra-vcon-p05-c09.txt,Q1,7.6274509804
n04-bra-vcon-p05-c09.txt,Q2,7.2745098039
n04-bra-vcon-p05-c09.txt,Q3,7.3725490196
n04-bra-vcon-p05-c09.txt,Q4,8.5882352941
n04-bra-vcon-p05-c09.txt,Q5,7.2549019608
n04-bra-vcon-p05-c09.txt,Q6,7.3725490196
n04-bra-vcon-p05-c09.txt,Q7,8.44
n04-bra-vcon-p05-c09.txt,Q8,7.5294117647
n04-bra-vcon-p05-c09.txt,Q9,7.52
n04-bra-vcon-p06-c05.txt,Q1,4.625
n04-bra-vcon-p06-c05.txt,Q2,8.5625
n04-bra-vcon-p06-c05.txt,Q3,7.5416666667
n04-bra-vcon-p06-c05.txt,Q4,6.4791666667
n04-bra-vcon-p06-c05.txt,Q5,4.5208333333
n04-bra-vcon-p06-c05.txt,Q6,3.4791666667
n04-bra-vcon-p06-c05.txt,Q7,8.125
n04-bra-vcon-p06-c05.txt,Q8,6.0833333333
n04-bra-vcon-p06-c05.txt,Q9,3.3958333333
n04-bra-vcon-p06-c09.txt,Q1,7.2291666667
n04-bra-vcon-p06-c09.txt,Q2,7.4081632653
n04-bra-vcon-p06-c09.txt,Q3,7.4285714286
n04-bra-vcon-p06-c09.txt,Q4,7.5833333333
n04-bra-vcon-p06-c09.txt,Q5,6.5102040816
n04-bra-vcon-p06-c09.txt,Q6,6.6530612245
n04-bra-vcon-p06-c09.txt,Q7,8.1224489796
n04-bra-vcon-p06-c09.txt,Q8,6.9591836735
n04-bra-vcon-p06-c09.txt,Q9,5.1020408163
n04-bra-vcon-p07-c01.txt,Q1,8
n04-bra-vcon-p07-c01.txt,Q2,5.375
n04-bra-vcon-p07-c01.txt,Q3,6.6964285714
n04-bra-vcon-p07-c01.txt,Q4,8.0714285714
n04-bra-vcon-p07-c01.txt,Q5,7.8214285714
n04-bra-vcon-p07-c01.txt,Q6,8.0363636364
n04-bra-vcon-p07-c01.txt,Q7,8.1785714286
n04-bra-vcon-p07-c01.txt,Q8,7.7857142857
n04-bra-vcon-p07-c01.txt,Q9,7.9642857143
n04-bra-vcon-p07-c05.txt,Q1,7.5178571429
n04-bra-vcon-p07-c05.txt,Q2,7.3571428571
n04-bra-vcon-p07-c05.txt,Q3,7.4363636364
n04-bra-vcon-p07-c05.txt,Q4,7.8035714286
n04-bra-vcon-p07-c05.txt,Q5,6.75
n04-bra-vcon-p07-c05.txt,Q6,6.9821428571
n04-bra-vcon-p07-c05.txt,Q7,8.1607142857
n04-bra-vcon-p07-c05.txt,Q8,7.3928571429
n04-bra-vcon-p07-c05.txt,Q9,7.375
n04-bra-vcon-p07-c10.txt,Q1,6.2678571429
n04-bra-vcon-p07-c10.txt,Q2,8.4181818182
n04-bra-vcon-p07-c10.txt,Q3,7.6071428571
n04-bra-vcon-p07-c10.txt,Q4,7.9107142857
n04-bra-vcon-p07-c10.txt,Q5,5.6607142857
n04-bra-vcon-p07-c10.txt,Q6,5.4464285714
n04-bra-vcon-p07-c10.txt,Q7,8.0357142857
n04-bra-vcon-p07-c10.txt,Q8,6.5535714286
n04-bra-vcon-p07-c10.txt,Q9,5.3571428571
n04-bra-vcon-p08-c01.txt,Q1,7.5517241379
n04-bra-vcon-p08-c01.txt,Q2,6.0517241379
n04-bra-vcon-p08-c01.txt,Q3,6.5862068966
n04-bra-vcon-p08-c01.txt,Q4,7.7413793103
n04-bra-vcon-p08-c01.txt,Q5,7.3050847458
n04-bra-vcon-p08-c01.txt,Q6,7.6610169492
n04-bra-vcon-p08-c01.txt,Q7,8.1896551724
n04-bra-vcon-p08-c01.txt,Q8,7.3898305085
n04-bra-vcon-p08-c01.txt,Q9,7.6440677966
n04-bra-vcon-p08-c06.txt,Q1,5.9482758621
n04-bra-vcon-p08-c06.txt,Q2,7.4482758621
n04-bra-vcon-p08-c06.txt,Q3,6.5172413793
n04-bra-vcon-p08-c06.txt,Q4,7.0344827586
n04-bra-vcon-p08-c06.txt,Q5,4.4576271186
n04-bra-vcon-p08-c06.txt,Q6,4.813559322
n04-bra-vcon-p08-c06.txt,Q7,7.8771929825
n04-bra-vcon-p08-c06.txt,Q8,5.4745762712
n04-bra-vcon-p08-c06.txt,Q9,3.9830508475
n04-bra-vcon-p08-c10.txt,Q1,5.813559322
n04-bra-vcon-p08-c10.txt,Q2,8.6779661017
n04-bra-vcon-p08-c10.txt,Q3,7.8474576271
n04-bra-vcon-p08-c10.txt,Q4,7.7796610169
n04-bra-vcon-p08-c10.txt,Q5,5.7288135593
n04-bra-vcon-p08-c10.txt,Q6,5.186440678
n04-bra-vcon-p08-c10.txt,Q7,7.8448275862
n04-bra-vcon-p08-c10.txt,Q8,6.4745762712
n04-bra-vcon-p08-c10.txt,Q9,6.4745762712
n04-bra-vcon-p09-c02.txt,Q1,7.1666666667
n04-bra-vcon-p09-c02.txt,Q2,5.7708333333
n04-bra-vcon-p09-c02.txt,Q3,6.2291666667
n04-bra-vcon-p09-c02.txt,Q4,8.1875
n04-bra-vcon-p09-c02.txt,Q5,7.1041666667
n04-bra-vcon-p09-c02.txt,Q6,7.3333333333
n04-bra-vcon-p09-c02.txt,Q7,8.5
n04-bra-vcon-p09-c02.txt,Q8,7.6808510638
n04-bra-vcon-p09-c02.txt,Q9,6.6666666667
n04-bra-vcon-p09-c06.txt,Q1,5.1063829787
n04-bra-vcon-p09-c06.txt,Q2,7.8510638298
n04-bra-vcon-p09-c06.txt,Q3,6.6875
n04-bra-vcon-p09-c06.txt,Q4,6.2916666667
n04-bra-vcon-p09-c06.txt,Q5,4.0833333333
n04-bra-vcon-p09-c06.txt,Q6,4.5416666667
n04-bra-vcon-p09-c06.txt,Q7,7.9583333333
n04-bra-vcon-p09-c06.txt,Q8,4.4583333333
n04-bra-vcon-p09-c06.txt,Q9,3.085106383
n04-bra-vcon-p09-c11.txt,Q1,7.7083333333
n04-bra-vcon-p09-c11.txt,Q2,7.8958333333
n04-bra-vcon-p09-c11.txt,Q3,7.6666666667
